run,seed,gen,evals,best_so_far,pop_best,pop_mean,pop_median,sigma_med
1,1001,50,5000,1.03133,1.03133,6.34943,3.368,0.1
1,1001,55,5490,0.972423,0.972423,5.63429,3.44562,0.1
1,1001,60,5980,0.972423,0.972423,5.5235,3.57534,0.1
1,1001,65,6470,0.972423,0.972423,5.02647,2.28524,0.1
1,1001,70,6960,0.869648,0.869648,5.94705,3.50569,0.1
1,1001,75,7450,0.869648,0.869648,7.72378,3.24055,0.1
1,1001,80,7940,0.869648,0.869648,6.28709,3.75302,0.1
1,1001,85,8430,0.869648,0.869648,5.74175,2.74088,0.1
1,1001,90,8920,0.869648,0.869648,5.85234,3.71322,0.1
1,1001,95,9410,0.869648,0.869648,6.61263,3.68846,0.1
1,1001,100,9900,0.869648,0.869648,6.1146,3.51598,0.1
1,1001,105,10390,0.869648,0.869648,7.12649,3.11386,0.1
1,1001,110,10880,0.869648,0.869648,6.98154,3.47438,0.1
1,1001,115,11370,0.759927,0.759927,5.6803,2.7583,0.1
1,1001,120,11860,0.759927,0.759927,5.93687,3.15927,0.1
1,1001,125,12350,0.759927,0.759927,4.97772,2.6582,0.1
1,1001,130,12840,0.759927,0.759927,4.75632,2.55689,0.1
1,1001,135,13330,0.759927,0.759927,5.57603,3.62322,0.1
1,1001,140,13820,0.759927,0.759927,4.63687,2.62493,0.1
1,1001,145,14310,0.759927,0.759927,5.9437,3.1794,0.1
1,1001,150,14800,0.70721,0.70721,5.03036,2.83803,0.1
1,1001,155,15290,0.70721,0.70721,4.92493,2.62393,0.1
1,1001,160,15780,0.70721,0.70721,5.4277,2.96858,0.1
1,1001,165,16270,0.70721,0.70721,5.9254,4.06954,0.1
1,1001,170,16760,0.70721,0.70721,6.42452,3.74999,0.1
1,1001,175,17250,0.70721,0.70721,5.577,3.53328,0.1
1,1001,180,17740,0.70721,0.70721,5.40661,3.32264,0.1
1,1001,185,18230,0.70721,0.70721,6.20487,3.35426,0.1
1,1001,190,18720,0.70721,0.70721,5.63735,3.94145,0.1
1,1001,195,19210,0.70721,0.70721,7.52199,5.02978,0.1
1,1001,200,19700,0.70721,0.70721,6.88676,4.64622,0.1
1,1001,205,20190,0.70721,0.70721,5.638,3.22108,0.1
1,1001,210,20680,0.70721,0.70721,5.07779,2.84254,0.1
1,1001,215,21170,0.70721,0.70721,5.64111,3.13823,0.1
1,1001,220,21660,0.70721,0.70721,6.13436,3.66352,0.1
1,1001,225,22150,0.70721,0.70721,6.21388,4.26527,0.1
1,1001,230,22640,0.70721,0.70721,5.13024,2.91617,0.1
1,1001,235,23130,0.70721,0.70721,4.6288,3.39038,0.1
1,1001,240,23620,0.70721,0.70721,5.27702,3.31355,0.1
1,1001,245,24110,0.70721,0.70721,5.76028,3.18221,0.1
1,1001,250,24600,0.70721,0.70721,7.53947,4.1074,0.1
1,1001,255,25090,0.678153,0.678153,5.49305,3.31124,0.1
1,1001,260,25580,0.678153,0.678153,5.80807,3.46986,0.1
1,1001,265,26070,0.678153,0.678153,6.43193,3.97856,0.1
1,1001,270,26560,0.678153,0.678153,6.53687,2.72458,0.1
1,1001,275,27050,0.678153,0.678153,6.82239,3.14634,0.1
1,1001,280,27540,0.674613,0.674613,4.93395,2.37507,0.1
1,1001,285,28030,0.674613,0.674613,5.72767,3.62736,0.1
1,1001,290,28520,0.674613,0.674613,5.25102,3.32423,0.1
1,1001,295,29010,0.674613,0.674613,5.50965,2.65225,0.1
1,1001,300,29500,0.674613,0.674613,6.06345,2.81002,0.1
1,1001,305,29990,0.674613,0.674613,6.07754,2.84342,0.1
1,1001,310,30480,0.674613,0.674613,6.65546,3.32803,0.1
1,1001,315,30970,0.674613,0.674613,5.09775,3.01358,0.1
1,1001,320,31460,0.674613,0.674613,7.34587,3.50894,0.1
1,1001,325,31950,0.674613,0.674613,6.53715,4.53921,0.1
1,1001,330,32440,0.674613,0.674613,5.59951,3.12059,0.1
1,1001,335,32930,0.674613,0.674613,6.27795,3.73103,0.1
1,1001,340,33420,0.674613,0.674613,6.26231,2.95281,0.1
1,1001,345,33910,0.674613,0.674613,6.62975,4.15984,0.1
1,1001,350,34400,0.674613,0.674613,6.2806,4.09525,0.1
1,1001,355,34890,0.674613,0.674613,7.79657,4.35562,0.1
1,1001,360,35380,0.674613,0.674613,5.57632,3.2463,0.1
1,1001,365,35870,0.674613,0.674613,5.16642,3.26001,0.1
1,1001,370,36360,0.674613,0.674613,6.41736,3.678,0.1
1,1001,375,36850,0.674613,0.674613,6.72716,4.37625,0.1
1,1001,380,37340,0.674613,0.674613,5.77495,2.79237,0.1
1,1001,385,37830,0.674613,0.674613,5.79042,2.84165,0.1
1,1001,390,38320,0.650127,0.650127,5.16171,2.92471,0.1
1,1001,395,38810,0.650127,0.650127,7.22428,3.69197,0.1
1,1001,400,39300,0.650127,0.650127,5.48469,2.53022,0.1
1,1001,405,39790,0.650127,0.650127,5.72721,3.2601,0.1
