run,seed,gen,evals,hv,front_size
3,3003,14,1400,0.757706,1
3,3003,16,1600,0.757706,1
3,3003,18,1800,0.769994,1
3,3003,20,2000,0.769994,1
3,3003,22,2200,0.769994,1
3,3003,24,2400,0.769994,1
3,3003,26,2600,0.769994,1
3,3003,28,2800,0.769994,1
3,3003,30,3000,0.769994,1
3,3003,32,3200,0.769994,1
3,3003,34,3400,0.838453,1
3,3003,36,3600,0.838453,1
3,3003,38,3800,0.838453,1
3,3003,40,4000,0.838453,1
3,3003,42,4200,0.838453,1
3,3003,44,4400,0.838453,1
3,3003,46,4600,0.838453,1
3,3003,48,4800,0.838453,1
3,3003,50,5000,0.838453,1
3,3003,52,5200,0.838453,1
3,3003,54,5400,0.838453,1
3,3003,56,5600,0.838453,1
3,3003,58,5800,0.838453,1
3,3003,60,6000,0.838453,1
3,3003,62,6200,0.838453,1
3,3003,64,6400,0.838453,1
3,3003,66,6600,0.838453,1
3,3003,68,6800,0.838453,1
3,3003,70,7000,0.838453,1
3,3003,72,7200,0.838453,1
3,3003,74,7400,0.838453,1
3,3003,76,7600,0.838453,1
3,3003,78,7800,0.838453,1
3,3003,80,8000,0.838453,1
3,3003,82,8200,0.838453,1
3,3003,84,8400,0.838453,1
3,3003,86,8600,0.838453,1
3,3003,88,8800,0.838453,1
3,3003,90,9000,0.838453,1
3,3003,92,9200,0.838453,1
3,3003,94,9400,0.838453,1
3,3003,96,9600,0.838453,1
3,3003,98,9800,0.838453,1
3,3003,100,10000,0.838453,1
3,3003,102,10200,0.838453,1
3,3003,104,10400,0.838453,1
3,3003,106,10600,0.838453,1
3,3003,108,10800,0.838453,1
3,3003,110,11000,0.838453,1
3,3003,112,11200,0.838453,1
3,3003,114,11400,0.838453,1
3,3003,116,11600,0.838453,1
3,3003,118,11800,0.838453,1
3,3003,120,12000,0.838453,1
3,3003,122,12200,0.838453,1
3,3003,124,12400,0.838453,1
3,3003,126,12600,0.838453,1
3,3003,128,12800,0.838453,1
3,3003,130,13000,0.838453,1
3,3003,132,13200,0.838453,1
3,3003,134,13400,0.838453,1
3,3003,136,13600,0.838453,1
3,3003,138,13800,0.838453,1
3,3003,140,14000,0.838453,1
3,3003,142,14200,0.838453,1
3,3003,144,14400,0.838453,1
3,3003,146,14600,0.846604,2
3,3003,148,14800,0.846604,2
3,3003,150,15000,0.846604,2
3,3003,152,15200,0.846604,2
3,3003,154,15400,0.846604,2
3,3003,156,15600,0.846604,2
3,3003,158,15800,0.846604,2
3,3003,160,16000,0.846604,2
3,3003,162,16200,0.846604,2
3,3003,164,16400,0.846604,2
3,3003,166,16600,0.846604,2
3,3003,168,16800,0.846604,2
3,3003,170,17000,0.846604,2
3,3003,172,17200,0.846604,2
3,3003,174,17400,0.846604,2
3,3003,176,17600,0.846604,2
3,3003,178,17800,0.846604,2
3,3003,180,18000,0.846604,2
3,3003,182,18200,0.846604,2
3,3003,184,18400,0.8793,3
3,3003,186,18600,0.8793,3
3,3003,188,18800,0.8793,3
3,3003,190,19000,0.8793,3
3,3003,192,19200,0.8793,3
3,3003,194,19400,0.8793,3
3,3003,196,19600,0.8793,3
3,3003,198,19800,0.8793,3
3,3003,200,20000,0.8793,3
4,3004,2,200,0.694066,1
4,3004,4,400,0.717143,1
4,3004,6,600,0.717143,1
4,3004,8,800,0.717143,1
4,3004,10,1000,0.717143,1
4,3004,12,1200,0.721314,2
4,3004,14,1400,0.721314,2
4,3004,16,1600,0.746975,1
4,3004,18,1800,0.746975,1
4,3004,20,2000,0.750672,2
4,3004,22,2200,0.750672,2
4,3004,24,2400,0.750672,2
4,3004,26,2600,0.750672,2
4,3004,28,2800,0.784321,1
4,3004,30,3000,0.784321,1
4,3004,32,3200,0.784321,1
4,3004,34,3400,0.786481,2
4,3004,36,3600,0.786481,2
4,3004,38,3800,0.786481,2
4,3004,40,4000,0.786481,2
4,3004,42,4200,0.786481,2
4,3004,44,4400,0.786481,2
4,3004,46,4600,0.786481,2
4,3004,48,4800,0.789326,2
4,3004,50,5000,0.811768,1
4,3004,52,5200,0.811768,1
4,3004,54,5400,0.811768,1
4,3004,56,5600,0.811768,1
4,3004,58,5800,0.811768,1
4,3004,60,6000,0.811768,1
4,3004,62,6200,0.811768,1
4,3004,64,6400,0.811768,1
4,3004,66,6600,0.811768,1
4,3004,68,6800,0.811768,1
4,3004,70,7000,0.820825,2
4,3004,72,7200,0.820825,2
4,3004,74,7400,0.820825,2
4,3004,76,7600,0.820825,2
4,3004,78,7800,0.820825,2
4,3004,80,8000,0.820825,2
4,3004,82,8200,0.820825,2
4,3004,84,8400,0.820825,2
4,3004,86,8600,0.820825,2
4,3004,88,8800,0.820825,2
4,3004,90,9000,0.820825,2
4,3004,92,9200,0.820825,2
4,3004,94,9400,0.836781,3
4,3004,96,9600,0.836781,3
4,3004,98,9800,0.836781,3
4,3004,100,10000,0.836781,3
4,3004,102,10200,0.836781,3
4,3004,104,10400,0.836781,3
4,3004,106,10600,0.836781,3
4,3004,108,10800,0.836781,3
4,3004,110,11000,0.836781,3
4,3004,112,11200,0.836781,3
4,3004,114,11400,0.836781,3
4,3004,116,11600,0.836781,3
4,3004,118,11800,0.836781,3
4,3004,120,12000,0.836781,3
4,3004,122,12200,0.836781,3
4,3004,124,12400,0.836781,3
4,3004,126,12600,0.836781,3
4,3004,128,12800,0.836781,3
4,3004,130,13000,0.836781,3
4,3004,132,13200,0.836781,3
4,3004,134,13400,0.836781,3
4,3004,136,13600,0.836781,3
4,3004,138,13800,0.836781,3
4,3004,140,14000,0.836781,3
4,3004,142,14200,0.836781,3
4,3004,144,14400,0.836781,3
4,3004,146,14600,0.836781,3
4,3004,148,14800,0.836781,3
4,3004,150,15000,0.836781,3
4,3004,152,15200,0.836781,3
4,3004,154,15400,0.836782,4
4,3004,156,15600,0.836782,4
4,3004,158,15800,0.836782,4
4,3004,160,16000,0.836782,4
4,3004,162,16200,0.836782,4
4,3004,164,16400,0.836782,4
4,3004,166,16600,0.836782,4
4,3004,168,16800,0.836782,4
4,3004,170,17000,0.836782,4
4,3004,172,17200,0.836782,4
4,3004,174,17400,0.836782,4
4,3004,176,17600,0.836782,4
4,3004,178,17800,0.836782,4
4,3004,180,18000,0.836782,4
4,3004,182,18200,0.836782,4
4,3004,184,18400,0.891584,5
4,3004,186,18600,0.891584,5
4,3004,188,18800,0.891584,5
4,3004,190,19000,0.891584,5
4,3004,192,19200,0.891584,5
4,3004,194,19400,0.891584,5
4,3004,196,19600,0.891584,5
4,3004,198,19800,0.891584,5
4,3004,200,20000,0.891584,5
5,3005,2,200,0.707292,1
5,3005,4,400,0.711111,2
5,3005,6,600,0.711111,2
5,3005,8,800,0.711111,2
5,3005,10,1000,0.711111,2
5,3005,12,1200,0.711111,2
5,3005,14,1400,0.711111,2
5,3005,16,1600,0.743499,1
5,3005,18,1800,0.743499,1
5,3005,20,2000,0.751773,1
5,3005,22,2200,0.764358,1
5,3005,24,2400,0.774728,2
5,3005,26,2600,0.774728,2
5,3005,28,2800,0.774728,2
5,3005,30,3000,0.774728,2
5,3005,32,3200,0.774728,2
5,3005,34,3400,0.774728,2
5,3005,36,3600,0.774728,2
5,3005,38,3800,0.804059,1
5,3005,40,4000,0.804059,1
5,3005,42,4200,0.804059,1
5,3005,44,4400,0.804059,1
5,3005,46,4600,0.804059,1
5,3005,48,4800,0.804059,1
5,3005,50,5000,0.804059,1
5,3005,52,5200,0.804059,1
5,3005,54,5400,0.804059,1
5,3005,56,5600,0.804059,1
5,3005,58,5800,0.804059,1
5,3005,60,6000,0.804059,1
5,3005,62,6200,0.808373,1
5,3005,64,6400,0.808373,1
5,3005,66,6600,0.808373,1
5,3005,68,6800,0.808373,1
5,3005,70,7000,0.808373,1
5,3005,72,7200,0.808373,1
5,3005,74,7400,0.808943,2
5,3005,76,7600,0.808943,2
5,3005,78,7800,0.808943,2
5,3005,80,8000,0.808943,2
5,3005,82,8200,0.849778,1
5,3005,84,8400,0.849778,1
5,3005,86,8600,0.849778,1
5,3005,88,8800,0.849778,1
5,3005,90,9000,0.849778,1
5,3005,92,9200,0.849778,1
5,3005,94,9400,0.849778,1
5,3005,96,9600,0.849778,1
5,3005,98,9800,0.849778,1
5,3005,100,10000,0.849778,1
5,3005,102,10200,0.849778,1
5,3005,104,10400,0.849778,1
5,3005,106,10600,0.849778,1
5,3005,108,10800,0.849778,1
5,3005,110,11000,0.849778,1
5,3005,112,11200,0.849778,1
5,3005,114,11400,0.849778,1
5,3005,116,11600,0.849778,1
5,3005,118,11800,0.86241,1
5,3005,120,12000,0.86241,1
5,3005,122,12200,0.86241,1
5,3005,124,12400,0.86241,1
5,3005,126,12600,0.86241,1
5,3005,128,12800,0.86241,1
5,3005,130,13000,0.86241,1
5,3005,132,13200,0.86241,1
5,3005,134,13400,0.86241,1
5,3005,136,13600,0.86241,1
5,3005,138,13800,0.86241,1
5,3005,140,14000,0.86241,1
5,3005,142,14200,0.86241,1
5,3005,144,14400,0.86241,1
