run,seed,water,deficit,wet
5,3005,130.888,12.5859,20.4603
5,3005,122.778,26.6813,17.1607
5,3005,102.078,79.4205,9.69995
5,3005,109.726,65.9307,10.9258
5,3005,76.496,148.632,6.53142
5,3005,91.0324,103.966,8.13333
5,3005,76.2706,150.199,6.40942
5,3005,92.5446,99.5083,8.44353
5,3005,79.0772,166.788,4.75071
5,3005,80.5576,161.216,4.92966
5,3005,80.2054,140.389,6.26795
5,3005,137.297,6.31515,22.5521
5,3005,90.9216,106.887,7.8307
5,3005,136.579,6.84059,22.248
5,3005,100.447,82.6015,9.78781
5,3005,76.4314,148.457,6.54464
5,3005,105.515,70.2336,10.8821
5,3005,92.2041,101.354,8.23305
5,3005,96.9838,88.9878,9.03002
5,3005,93.7332,95.8806,8.68915
5,3005,110.414,57.0989,11.9115
5,3005,71.8272,163.418,5.72921
5,3005,103.888,70.301,11.3903
5,3005,104.736,65.7328,11.9069
5,3005,138.335,6.03847,22.2666
6,3006,156.89,0,28.9556
6,3006,47.2455,317.112,2.63776
6,3006,161.759,0,23.761
6,3006,156.644,0.0220788,30.535
6,3006,46.6667,314.04,2.69426
6,3006,51.6275,300.438,2.63019
6,3006,66.8186,223.275,4.18058
6,3006,133.424,17.2081,17.0563
6,3006,93.5085,119.385,6.26679
6,3006,78.306,175.114,4.65252
6,3006,64.3572,237.987,3.87245
6,3006,89.8445,127.687,5.81449
6,3006,136.702,11.7862,18.9562
6,3006,125.689,37.6523,13.8374
6,3006,98.2077,109.029,6.81988
6,3006,142.443,5.73828,20.6524
6,3006,116.951,60.5062,10.2819
6,3006,71.426,209.617,4.22187
6,3006,80.6268,166.509,4.60346
6,3006,113.848,67.1309,9.85457
6,3006,127.916,30.2836,15.0518
6,3006,153.482,0.306598,29.5775
6,3006,144.702,4.07543,21.2927
6,3006,124.227,42.6736,13.0761
6,3006,135.352,14.0065,18.3763
6,3006,92.7462,115.856,6.5309
6,3006,137.923,12.4438,18.1074
6,3006,127.193,45.028,12.1736
6,3006,131.91,19.9721,16.6293
6,3006,84.7429,147.741,5.13206
6,3006,124.605,41.8234,13.1792
6,3006,74.1582,187.234,4.44346
6,3006,146.028,2.80176,24.5041
6,3006,100.31,100.41,7.45559
6,3006,72.9869,200.988,3.9691
6,3006,76.4013,196.763,3.95023
6,3006,159.456,0.0595003,23.4726
6,3006,62.0412,249.054,3.56417
6,3006,83.8678,150.272,4.85392
6,3006,112.28,67.8382,9.99158
6,3006,76.8995,180.345,4.65111
6,3006,108.587,79.5869,8.82015
6,3006,82.0014,160.834,4.62132
6,3006,111.782,72.5099,8.46008
6,3006,118.557,59.2701,9.72516
6,3006,121.022,54.9547,10.5968
6,3006,160.9,0,23.8539
6,3006,79.9386,185.129,4.24891
6,3006,130.593,22.792,16.0998
6,3006,60.4095,251.027,3.64404
6,3006,140.955,7.91953,19.9334
6,3006,147.471,2.05067,25.0567
6,3006,120.136,57.1135,10.2342
6,3006,110.067,77.7946,9.21731
6,3006,148.299,1.60996,25.5242
6,3006,134.837,20.8886,16.312
6,3006,99.909,103.238,7.21231
6,3006,101.162,96.3551,7.85306
6,3006,73.4665,190.78,4.34988
6,3006,102.698,92.434,8.28738
6,3006,151.49,0.598067,27.1661
6,3006,141.271,6.06037,20.7819
6,3006,115.596,76.1202,7.87751
6,3006,153.849,0.273632,28.415
6,3006,56.5949,268.649,3.46349
6,3006,156.493,0.0356214,30.5241
6,3006,93.4007,114.108,6.57757
6,3006,65.4754,243.418,3.33406
6,3006,128.593,36.8595,14.1371
6,3006,159.33,0.71889,22.7458
6,3006,86.2283,139.795,5.4942
6,3006,110.977,75.2063,8.16779
6,3006,96.9148,108.828,7.25759
6,3006,132.521,27.0548,15.6267
6,3006,123.003,50.2761,11.3784
6,3006,49.8023,301.98,2.97992
6,3006,101.729,95.1599,7.9744
6,3006,55.5398,276.537,3.1833
6,3006,155.849,2.29076,21.8621
6,3006,154.42,3.70734,21.4123
6,3006,128.947,27.8123,15.4598
6,3006,81.1717,159.092,4.73788
6,3006,149.613,1.17505,25.9423
6,3006,146.674,2.47958,24.6878
6,3006,148.991,1.23247,26.4653
6,3006,104.913,86.0013,8.72299
6,3006,124.487,47.5573,11.7683
6,3006,129.46,34.0113,14.4956
6,3006,68.3496,217.017,4.1455
6,3006,103.859,88.6079,8.64636
6,3006,84.1249,142.131,5.38848
6,3006,107.142,79.3641,9.60798
6,3006,139.178,9.62447,19.4553
6,3006,56.0174,274.417,3.20051
6,3006,67.9614,198.141,4.88423
6,3006,121.712,53.246,10.8702
6,3006,57.2875,266.144,3.41287
6,3006,64.0573,242.131,3.65261
6,3006,105.826,81.3631,9.57149
6,3006,69.8194,211.488,4.20724
7,3007,156.907,0,30.8199
7,3007,156.74,0.0134299,31.378
7,3007,57.5753,254.189,4.24682
7,3007,162.758,0.013673,23.1637
7,3007,69.994,221.614,2.78288
7,3007,82.9695,158.891,3.82418
7,3007,156.932,0,27.2492
7,3007,133.109,19.122,15.7144
7,3007,90.5059,130.23,4.73607
7,3007,125.663,39.488,12.0704
7,3007,128.687,32.3648,13.0307
7,3007,79.3935,178.142,3.61185
7,3007,121.339,55.7976,9.97748
7,3007,105.613,87.913,7.5387
7,3007,75.0573,209.65,2.80037
7,3007,130.349,27.8278,13.7915
7,3007,159.812,0.396501,22.3507
7,3007,130.441,29.0945,13.6165
7,3007,119.594,63.3738,8.94218
7,3007,73.3685,185.149,4.41506
7,3007,59.0564,246.887,4.40334
7,3007,65.0163,226.648,4.02692
7,3007,87.5844,145.029,4.50096
7,3007,134.314,16.6105,16.3173
7,3007,72.5123,191.382,4.21734
7,3007,132.377,21.8434,14.8843
7,3007,90.3832,140.843,4.05586
7,3007,82.0381,167.646,3.63438
7,3007,122.457,48.9321,11.0647
7,3007,135.705,23.9805,14.279
7,3007,155.606,0.216117,28.5842
7,3007,77.9134,173.795,3.61757
7,3007,156.552,1.89905,20.7694
7,3007,111.177,75.9074,8.1311
7,3007,63.0189,232.07,4.07008
7,3007,105.199,93.9851,6.25981
7,3007,125.809,46.0342,11.1475
7,3007,74.2853,197.96,3.27861
7,3007,108.271,79.4096,8.283
7,3007,120.403,51.0167,10.7688
7,3007,148.069,1.25246,25.6227
